date,bitcoin_market_cap,total_market_cap,bitcoin_dominance
2015-11-22,4809449591.25,5296396734.326468,90.80606745486953
2015-11-23,4802404204.000002,5289658517.259559,90.7885487944127
2015-11-24,4761183526.824999,5244049414.431692,90.79211789504042
2015-11-25,4884311515.724998,5378348964.886256,90.81432885097843
2015-11-26,5303722123.25,5817491230.388902,91.16854522349566
2015-11-27,5346023825.725,5854046444.837122,91.32185533717173
2015-11-28,5305804455.9,5815712789.203687,91.23222979218845
2015-11-29,5534688265.600001,6055005533.256347,91.40682424155405
2015-11-30,5637217098.625,6151393815.748076,91.64129736244911
2015-12-01,5417967322.499998,5916216467.5710745,91.57824687784566
2015-12-02,5350373990.499998,5842271572.760177,91.58037115984696
2015-12-03,5383466480.7,5882031946.104438,91.52392455578843
2015-12-04,5411894143.624998,5930102984.513364,91.26138547270286
2015-12-05,5829507439.875,6378797968.384004,91.38880818562498
2015-12-06,5881283993.699999,6432185733.09823,91.43523271469844
2015-12-07,5887868033.125,6445337596.203585,91.35080894122684
2015-12-08,6167016640.750002,6775657307.028814,91.01724543170991
2015-12-09,6235070986.199999,6903912860.639616,90.31213330844892
2015-12-10,6230407267.5,6902787115.112467,90.25929908601111
2015-12-11,6762812523.749998,7450973019.098753,90.76415263369196
2015-12-12,6502593547.975,7183726376.8196535,90.518391248273
2015-12-13,6517994663.125002,7210630550.341774,90.39423969400372
2015-12-14,6631778541.6,7289363326.970031,90.97884471011312
2015-12-15,6958907659.574999,7592613660.59373,91.65365143879616
2015-12-16,6794808883.749998,7418679323.62052,91.59054580126998
2015-12-17,6834975641.85,7457488189.185605,91.65251715398847
2015-12-18,6946908498.6,7561691681.067066,91.86976660254005
2015-12-19,6922223916.849998,7533993752.245579,91.87987333791939
2015-12-20,6610549657.724998,7200898192.294197,91.80173752211994
2015-12-21,6562505169.825002,7151734757.005482,91.76102572032191
2015-12-22,6540512246.925001,7122213142.8055725,91.83258231371283
2015-12-23,6640942254.9,7227391963.95684,91.88573538032145
2015-12-24,6823821080.825,7408132154.63898,92.11257221635708
2015-12-25,6838203626.099998,7451390747.338429,91.7708365856742
2015-12-26,6260008700.4,6836893498.167428,91.56217954949777
2015-12-27,6364767557.5,6952933563.442055,91.54075038147089
2015-12-28,6318056013.9,6899146692.761567,91.5773543491801
2015-12-29,6491698545.650002,7086110008.518034,91.61159702356433
2015-12-30,6413208734.625,7010258103.933715,91.483204177979
2015-12-31,6479728151.175,7078233082.759169,91.54443030363073
2016-01-01,6530621623.574999,7124298360.13743,91.66687431446962
2016-01-02,6530688608.250002,7131191084.186919,91.57921210008656
2016-01-03,6470199429.9,7080195069.592153,91.38447975378607
2016-01-04,6522334778.049998,7123711480.486251,91.55809855461463
2016-01-05,6502628563.125,7133044079.78893,91.16204092373162
2016-01-06,6492499350.975001,7124976916.254571,91.12309313119785
2016-01-07,6870164692.05,7511573328.959038,91.46106136731377
2016-01-08,6847658073.555001,7485910736.079629,91.47394772624713
2016-01-09,6759240198.750002,7408365994.304027,91.23793565203029
2016-01-10,6738604517.399999,7354584593.61547,91.62454291775765
2016-01-11,6757695467.600001,7376006536.234689,91.61726517462763
2016-01-12,6721027667.2,7356463080.022114,91.36221570189402
2016-01-13,6516499236.000002,7140131111.771981,91.26582038887503
2016-01-14,6474583370.174998,7095044019.50158,91.2550133921485
2016-01-15,5519407460.2,6099048257.396832,90.49620903566628
2016-01-16,5806905132.6,6386783991.768049,90.92064394356444
2016-01-17,5830189311.200002,6427208544.060816,90.71106486170422
2016-01-18,5814809590.700002,6417894099.2749,90.60307790614625
2016-01-19,5723770825.5,6318875182.542442,90.58211564794672
2016-01-20,6326929406.4,6972200925.864781,90.74508141222641
2016-01-21,6161646248.875003,6793498404.763834,90.69916384398125
2016-01-22,5700897323.250002,6310085581.660414,90.34580037739977
2016-01-23,5889248376.549998,6524307380.68822,90.26626173349864
2016-01-24,6094932220.799998,6772952503.974875,89.98929517404758
2016-01-25,5934195570.050001,6631824226.6856365,89.48059187352307
2016-01-26,5937437389.799997,6649346536.224173,89.29354722985407
2016-01-27,5968224752.175,6738685555.216516,88.56660105701044
2016-01-28,5745544310.399999,6527528876.97316,88.02020517547261
2016-01-29,5737400248.8,6518104646.826459,88.02252433295055
2016-01-30,5709052772.55,6460730830.341522,88.3654329900045
2016-01-31,5520342696.0,6244243535.811394,88.40690892884389
2016-02-01,5623172735.125,6347477213.069344,88.58909683908729
2016-02-02,5652529732.799998,6398340581.359852,88.34368319291086
2016-02-03,5582278351.5,6344071528.383936,87.9920462202293
2016-02-04,5891023099.599998,6674540421.17389,88.26110455353134
2016-02-05,5852736452.325002,6648758769.891549,88.027504905558
2016-02-06,5690251854.249998,6500650665.365341,87.5335739015627
2016-02-07,5701239912.875003,6557793002.480814,86.93839391878065
2016-02-08,5636117687.999998,6494930162.869848,86.77718692374091
2016-02-09,5679902055.4,6575334493.787429,86.3819484889558
2016-02-10,5771368714.85,6728471491.199363,85.77533132746086
2016-02-11,5730998806.5,6825817144.79868,83.96062603093698
2016-02-12,5818750496.0,6903191204.364008,84.290733426615
2016-02-13,5937412022.400002,7027105093.882795,84.493001642577
2016-02-14,6147686974.000002,7244645989.728024,84.8583489478524
2016-02-15,6076721221.075,7187159941.246386,84.54968681302485
2016-02-16,6194279970.374997,7232306227.513099,85.6473685642728
2016-02-17,6345582494.999998,7311588604.040847,86.78801336679456
2016-02-18,6417045471.750002,7435115551.77549,86.30727292755557
2016-02-19,6387331882.925,7426408607.033177,86.00835505975095
2016-02-20,6720209555.999997,7762826418.713158,86.56910761008623
2016-02-21,6684028071.249998,7746060586.478155,86.28938538020107
2016-02-22,6672478907.474998,7810204951.537936,85.4328272929777
2016-02-23,6407178255.950002,7534373981.469271,85.0392915417844
2016-02-24,6452416826.400002,7627916334.049048,84.58950706627549
2016-02-25,6453391534.75,7610896139.959286,84.79148074124846
2016-02-26,6514156583.4,7670382835.776053,84.92609460139062
2016-02-27,6593663289.800001,7793288386.203924,84.60694591351758
2016-02-28,6605163875.275002,7811438325.4621935,84.55758850127235
2016-02-29,6669535766.075,7865078833.117949,84.79935049082019
2016-03-01,6586086153.8,7868044472.426547,83.7067733523984
2016-03-02,6482862265.5,7833154583.453395,82.76183236820417
2016-03-03,6418406144.699999,7870634892.649229,81.54877252271558
2016-03-04,6255529065.6,7748212758.65144,80.73512254313422
2016-03-05,6071173237.350001,7627403618.122173,79.59685289139966
2016-03-06,6189869498.4,7764444036.863507,79.72070465074063
2016-03-07,6326260439.5,7794611957.526369,81.16196770246465
2016-03-08,6299329213.400002,7811755319.843701,80.6391003747675
2016-03-09,6307800373.650002,7998221551.695397,78.86503684450858
2016-03-10,6370256293.500002,8019662789.665105,79.43296944741013
2016-03-11,6417916283.7,8099057617.620925,79.24275374627159
2016-03-12,6289332499.925001,8127879742.717848,77.37974353717415
2016-03-13,6316587496.874998,8268363096.550199,76.39465542472925
2016-03-14,6350177715.75,8086063747.253699,78.53237266286375
2016-03-15,6367983805.875002,8157996977.593482,78.05817804744377
2016-03-16,6383495145.600001,8140105996.525352,78.42029512054059
2016-03-17,6413413020.000002,8048187526.967019,79.68766878891195
2016-03-18,6259667304.0,7858157655.121633,79.65820461644975
2016-03-19,6237403575.849998,7813214947.506981,79.83146013204477
2016-03-20,6317806512.750002,7871955334.380752,80.2571438020868
2016-03-21,6307102003.85,8005535104.03383,78.78426516013873
2016-03-22,6389481378.0,8050749393.724251,79.36505119611289
2016-03-23,6417382984.8,8189259760.687804,78.36340734490285
2016-03-24,6369854280.124998,8047364040.241818,79.15454362784845
2016-03-25,6384534070.275,8026064965.878785,79.54750051759576
2016-03-26,6401148697.124998,8070832929.905065,79.31211998462584
2016-03-27,6535264076.775,8147202849.706512,80.21481970355532
2016-03-28,6497115017.1,8206347586.733616,79.17182337734803
2016-03-29,6388027423.525002,8097457668.38307,78.88929692670547
2016-03-30,6344204936.175,8046281268.336494,78.84642264670192
2016-03-31,6388090244.55,8051458204.009449,79.34078626116288
2016-04-01,6410999713.95,8100876712.900261,79.13957885250602
2016-04-02,6457346880.750002,8153055073.82246,79.2015609152822
2016-04-03,6435354873.375002,8134229364.090948,79.11449979249747
2016-04-04,6456959980.95,8140790013.727299,79.31613479849052
2016-04-05,6508054061.925,8111859333.948774,80.2288821095341
2016-04-06,6494387877.599999,8116442873.478907,80.01519851536078
2016-04-07,6486917898.7,8029981796.471856,80.78371860755857
2016-04-08,6448380946.350001,7964442468.1483965,80.96462460666308
2016-04-09,6413012926.125,7929655220.402808,80.8737927170462
2016-04-10,6492839084.15,7885587642.139007,82.33804985507437
2016-04-11,6516847462.200002,7899591165.16172,82.4960092990659
2016-04-12,6573884543.1,7862880288.738473,83.60657038763996
2016-04-13,6546120648.075002,7869790664.72135,83.18036561531315
2016-04-14,6558071165.7,7936920205.070586,82.62740453797565
2016-04-15,6637309897.95,8001037525.0416355,82.95561515836611
2016-04-16,6653836775.25,8054621602.035534,82.60893067364539
2016-04-17,6610502491.375,8075040477.474177,81.8633975868654
2016-04-18,6619389285.599997,8084444446.564161,81.87809724406227
2016-04-19,6742483781.0,8195555595.135928,82.2700023534911
2016-04-20,6830010642.2,8267299840.66955,82.61476871324957
2016-04-21,6973348482.375003,8385526775.611652,83.15933714094375
2016-04-22,6919439820.8,8299520184.5696945,83.37156446302146
2016-04-23,6987975324.3,8418473759.240574,83.0076273223471
2016-04-24,7114859335.024999,8529566647.795079,83.41407751194737
2016-04-25,7123685299.599998,8526045361.775928,83.5520454950544
2016-04-26,7240796776.799998,8592243993.000801,84.27131239171415
2016-04-27,6885300360.825,8247072775.777696,83.48780892352097
2016-04-28,6957889602.774999,8284221670.178093,83.9896598593241
2016-04-29,7070940369.350001,8493068640.478711,83.25542473128355
2016-04-30,6938342199.674998,8469119797.292234,81.92518662793435
2016-05-01,7012822521.599999,8542047433.386091,82.09767712352888
2016-05-02,6888908380.2,8493545124.467479,81.10757380160402
2016-05-03,6980741977.5,8481602119.073812,82.30452076738416
2016-05-04,6933273129.45,8430493603.808733,82.24041740945847
2016-05-05,6962982234.899999,8496526159.094223,81.95093035107293
2016-05-06,7161803490.000002,8670710730.995588,82.5976521670637
2016-05-07,7126736757.199997,8642543817.099241,82.46110066690984
2016-05-08,7129139992.975,8649544525.171547,82.42214341146024
2016-05-09,7169395601.225,8676490346.346489,82.63013401777023
2016-05-10,6993799201.149999,8482555038.1237,82.44920510055415
2016-05-11,7024148586.0,8567510745.555205,81.98587424759407
2016-05-12,7065405649.050001,8618207506.82774,81.98231063074847
2016-05-13,7086941589.100001,8682727897.75677,81.62114110394904
2016-05-14,7080714421.975001,8649128762.898655,81.86621584764085
2016-05-15,7118621364.875,8668142274.789497,82.1239561973834
2016-05-16,7074393585.075,8715204933.83421,81.17300326020741
2016-05-17,7037627799.900001,8755599229.170397,80.37859677785669
2016-05-18,7054124066.025002,8870832901.377966,79.52042547131326
2016-05-19,6855767039.274998,8777066426.9793,78.1100051630174
2016-05-20,6878428608.0,8732932568.506777,78.76424733663238
2016-05-21,6899543980.474998,8782435940.963646,78.5607094302125
2016-05-22,6831902516.250002,8733390119.384138,78.22738275582466
2016-05-23,6903990658.125001,8724377777.987452,79.13447622069411
2016-05-24,6945849971.525,8718930410.860796,79.66401432534492
2016-05-25,6998825287.124998,8749906710.478456,79.98742750872475
2016-05-26,7073262177.9,8873839316.87862,79.70915322352293
2016-05-27,7388724420.000002,9082003047.92684,81.35566990022795
2016-05-28,8243121751.874998,9983998631.38711,82.56333014670851
2016-05-29,8182390025.2,9978982050.36312,81.99623953529664
2016-05-30,8335577205.600003,10174481162.510157,81.92631223608777
2016-05-31,8293336919.625002,10388363220.086067,79.83295100415532
2016-06-01,8416291167.199999,10515692688.468994,80.03553752030906
2016-06-02,8413013019.599999,10503067010.066782,80.10053645793607
2016-06-03,8908568259.374998,11026952558.331873,80.7890322575457
2016-06-04,8958404429.249998,11067681242.12548,80.9420169705718
2016-06-05,8975651027.512924,11105215311.752089,80.82374610075723
2016-06-06,9151383511.05,11282147730.69209,81.11384223550331
2016-06-07,9033842181.758211,11205672045.1332,80.61847736907268
2016-06-08,9117713569.924995,11303589322.041573,80.66210926599923
2016-06-09,9033585757.725,11228239203.48042,80.45416199295842
2016-06-10,9060944979.936224,11210699689.953018,80.82408083820678
2016-06-11,9352955399.176626,11514766551.440102,81.22574919251744
2016-06-12,10512767357.042526,12845467562.049349,81.84028573705989
2016-06-13,11025583301.960873,13550513980.261503,81.36653205938464
2016-06-14,10740428205.86078,13423710068.371763,80.01087740390646
2016-06-15,10857217289.95,13520709908.520395,80.30064518363838
2016-06-16,11991494582.524998,14887399325.225872,80.5479474323368
2016-06-17,11742908607.649998,14113941961.133602,83.2007715490622
2016-06-18,11861509350.417933,13838933063.741104,85.71115486854872
2016-06-19,11978503075.35,14088095617.337349,85.02570823418317
2016-06-20,11512940800.437586,13591750203.24282,84.70535897349514
2016-06-21,10430819686.1179,12545250685.64943,83.14556597940098
2016-06-22,9286122275.999998,11306942619.446938,82.12761476324017
2016-06-23,9779539536.75046,11916137169.998217,82.06971266974702
2016-06-24,10381264326.27785,12579641024.930328,82.52432883978376
2016-06-25,10456807082.239622,12686504737.199335,82.4246496482061
2016-06-26,9882102246.55,12067506096.616428,81.89017819780354
2016-06-27,10182702232.499996,12432499765.362394,81.90390045990225
2016-06-28,10162291635.799995,12277540233.621893,82.77139754729278
2016-06-29,10016780633.55,12167054129.449257,82.32708202805875
2016-06-30,10556309174.399996,12773413407.164124,82.64282097437919
2016-07-01,10654888849.0,12796878533.66888,83.26162369179909
2016-07-02,10897332418.600002,13003020715.995905,83.8061605577114
2016-07-03,10456041581.34137,12549494577.914703,83.31842781734406
2016-07-04,10678148801.861635,12799309561.89864,83.4275376356914
2016-07-05,10504760879.50388,12520143884.465551,83.90287664774945
2016-07-06,10639167835.700005,12659494017.291636,84.04101950021018
2016-07-07,10054273625.000002,11960538401.185038,84.06204877870577
2016-07-08,10483645176.39353,12551047014.514238,83.52805279328544
2016-07-09,10298813661.942278,12337119410.73516,83.47826846014598
2016-07-10,10244077501.140003,12286671387.754725,83.37553091351955
2016-07-11,10225531860.96,12267509740.323572,83.35458522073516
2016-07-12,10571303711.856,12788841305.773985,82.66037132764485
2016-07-13,10370703851.400002,12689216210.358215,81.72848251205926
2016-07-14,10394281928.736004,12795081420.680395,81.23654384829445
2016-07-15,10491679653.244476,12921133096.99685,81.19782974515579
2016-07-16,10458476976.564005,12902506784.894974,81.05771344222654
2016-07-17,10694420116.412523,13101753892.454231,81.62586630918035
2016-07-18,10638777020.11729,12939669005.569826,82.21830879551767
2016-07-19,10636194258.165005,13143380229.690657,80.92434421198617
2016-07-20,10579131342.279297,13152268438.275295,80.43579244088616
2016-07-21,10493517598.78291,13065905779.899244,80.31220931446077
2016-07-22,10269410781.96,12987294763.17804,79.0727473982968
2016-07-23,10338768243.216002,12890913633.087343,80.20198208976667
2016-07-24,10425364936.563225,12876463937.87513,80.96450226445954
2016-07-25,10326505495.914951,12872274252.943186,80.22285178979809
2016-07-26,10276898043.719995,12706862268.952282,80.8767564029586
2016-07-27,10345876482.259169,12821424408.743853,80.69209904013138
2016-07-28,10351218168.470943,12833746509.289965,80.65624610068468
2016-07-29,10375300169.233871,12823554510.30374,80.90814571651961
2016-07-30,10332176091.135324,12765223337.849792,80.94003385353776
2016-07-31,9847086965.691307,12208307011.112968,80.65890673233977
2016-08-01,9564059424.39599,11853654197.19966,80.68448147116887
2016-08-02,8165924598.986262,10175622825.201988,80.24987501267931
2016-08-03,8960483430.825201,11157767433.577326,80.30713567178513
2016-08-04,9107192616.42881,11381078465.92875,80.02047120308313
2016-08-05,9099338658.9168,11421913398.929466,79.66562467344261
2016-08-06,9283768001.28,11853086746.936031,78.32363163696421
2016-08-07,9364319558.91,11898435455.442928,78.70210830640175
2016-08-08,9334500359.099998,11885771255.059595,78.53508332601
2016-08-09,9249860835.689997,11624588695.144373,79.57151068539477
2016-08-10,9361030948.519566,11694080392.555613,80.04931242373489
2016-08-11,9288488901.621605,11763105306.88782,78.96289848041047
2016-08-12,9272434001.04,11753854066.15403,78.88845606600276
2016-08-13,9241013898.483736,11721188237.135666,78.8402482028732
2016-08-14,9024984099.855598,11490407250.684973,78.54363995077368
2016-08-15,8978508769.857576,11410539798.745918,78.68610011635351
2016-08-16,9145336947.424574,11506538595.852217,79.47947917822316
2016-08-17,9039235990.703674,11440376074.088192,79.01170321819258
2016-08-18,9053050627.41776,11458449023.385933,79.00764413177636
2016-08-19,9073411771.816164,11496171660.489744,78.92550702769891
2016-08-20,9208301151.705597,11668602550.856869,78.91520095548543
2016-08-21,9187908144.199305,11611786926.041494,79.12570393100987
2016-08-22,9262302916.86,11683137305.66194,79.27924387545508
2016-08-23,9212472965.7744,11603419896.687658,79.39446342370336
2016-08-24,9148400141.820934,11523932491.80058,79.38609626818045
2016-08-25,9121223051.838,11476708362.139114,79.47595045569248
2016-08-26,9153633133.989595,11509566264.901909,79.530652357451
2016-08-27,9003730818.600002,11329487627.099957,79.47165057193955
2016-08-28,9083223370.0416,11434291539.621876,79.43844477435789
2016-08-29,9068122329.394085,11505528567.781128,78.8153475607153
2016-08-30,9125715540.48,11522501696.157587,79.19908177165343
2016-08-31,9058256694.850405,11458980516.656876,79.04941178391256
2016-09-01,9056523459.6,11521587156.652954,78.60482532886502
2016-09-02,9095188851.299995,11588689788.497149,78.48332311326355
2016-09-03,9448393429.680002,11926185409.836382,79.22393544114477
2016-09-04,9647700436.713598,12170990881.187277,79.26799494711697
2016-09-05,9616262727.204,12162442128.731537,79.06522905040053
2016-09-06,9681336387.3936,12199728780.589949,79.35698048301558
2016-09-07,9740198080.118105,12248576259.287134,79.52106329691075
2016-09-08,9917920559.610004,12414835869.46567,79.88764945337024
2016-09-09,9862631720.7,12362964028.654726,79.77562417750723
2016-09-10,9881939361.403202,12448488082.833694,79.38264707848553
2016-09-11,9601743135.428335,12067405399.024803,79.56758572314374
2016-09-12,9611117069.21902,12109347853.32146,79.36940275923115
2016-09-13,9625199430.6,12126597991.370169,79.37262732259885
2016-09-14,9654573079.500004,12159385935.921158,79.4001697978723
2016-09-15,9610607638.994402,12153721118.20128,79.07543332224121
2016-09-16,9627042762.308758,12191255030.034395,78.96679003590327
2016-09-17,9609021664.308,12180735636.321314,78.88703893757608
2016-09-18,9664864143.000004,12213131510.66852,79.13502065017042
2016-09-19,9663034352.091309,12279716074.042175,78.69102423726055
2016-09-20,9650615110.177094,12360200643.761171,78.0781428095041
2016-09-21,9462412679.832169,12086107218.97329,78.29164931598214
2016-09-22,9449414102.3184,12048166396.392796,78.43030874098437
2016-09-23,9560527881.96,12195163185.226688,78.39606356019651
2016-09-24,9551877467.340004,12169335861.553871,78.49136202672238
2016-09-25,9522044919.525597,12161463157.220932,78.29686935220317
2016-09-26,9630957511.517817,12229323562.972664,78.7529863113439
2016-09-27,9602128427.579998,12225434327.058249,78.54222738187589
2016-09-28,9592874199.359997,12269122745.807678,78.18712387271415
2016-09-29,9611116960.350002,12262791069.334484,78.37625958077756
2016-09-30,9669703048.38,12325072081.134176,78.45554966920871
2016-10-01,9763087934.558168,12354163618.164206,79.02670092699434
2016-10-02,9705298188.7536,12307678032.038977,78.85563924802923
2016-10-03,9731860020.793758,12362074568.04398,78.72351818642692
2016-10-04,9689785072.17,12281174373.554708,78.89949916381941
2016-10-05,9729061309.2156,12380111677.119518,78.58621604517917
2016-10-06,9719787549.600002,12333831997.608822,78.80590194097334
2016-10-07,9804216114.139202,12373188081.071604,79.23759058619343
2016-10-08,9810492980.9568,12345851041.03492,79.46388587023169
2016-10-09,9781273121.407202,12313484476.520235,79.43546069399333
2016-10-10,9777010536.4368,12286062794.929216,79.57806092666262
2016-10-11,10198278180.0,12698960099.169603,80.30797876644147
2016-10-12,10118464865.982,12603046929.772236,80.28586200118882
2016-10-13,10103624253.93074,12599775073.287209,80.18892555750016
2016-10-14,10161283203.119995,12625056355.54159,80.48505224026064
2016-10-15,10146912931.2,12570821199.874594,80.71797991448025
2016-10-16,10195309967.356796,12701146427.254469,80.27078520628201
2016-10-17,10153229676.240002,12656672899.27635,80.22036878918247
2016-10-18,10122263522.22,12678574413.184582,79.83755264861443
2016-10-19,10011295942.5,12512506661.461626,80.01031458656222
2016-10-20,10013934081.66,12536382158.01226,79.87897908217394
2016-10-21,10033936840.324793,12573576595.35822,79.80177131166494
2016-10-22,10391486423.849998,12922080153.605753,80.41651421694964
2016-10-23,10353442542.796804,12883329160.323433,80.36309880742722
2016-10-24,10340849544.8076,12849633619.667965,80.47583184768507
2016-10-25,10403520542.2512,12902561989.531672,80.63143235190006
2016-10-26,10735427840.760002,13199897300.632591,81.32963155891765
2016-10-27,10896021892.289995,13336071938.97731,81.70338269130218
2016-10-28,10963463344.929598,13409311488.83179,81.76007660095549
2016-10-29,11409389607.07833,13649692589.329466,83.58715430703198
2016-10-30,11121149986.537748,13469064009.805134,82.5680981131416
2016-10-31,11143032475.877998,13456514839.544355,82.80771513833747
2016-11-01,11633474056.2,13923434010.779562,83.55319562108983
2016-11-02,11713747881.6912,14011471536.953367,83.60112534074504
2016-11-03,10947521327.777992,13225379620.756666,82.77661316123076
2016-11-04,11204614009.68,13544295594.889868,82.72570493741581
2016-11-05,11236368065.399996,13628699770.58612,82.4463687258756
2016-11-06,11367022667.714403,13730945171.72504,82.78397827355352
2016-11-07,11271922275.87,13622394520.736149,82.74552802528046
2016-11-08,11318680821.599998,13674508237.455303,82.77212331919512
2016-11-09,11515479618.419998,13831943295.649446,83.25279660481225
2016-11-10,11389753141.977827,13659672444.420378,83.38232990813952
2016-11-11,11429941440.150002,13698156331.083254,83.44145857215602
2016-11-12,11241603256.32,13451662317.827385,83.57036469330329
2016-11-13,11220193117.664371,13476927118.440607,83.25483264142369
2016-11-14,11279469101.249998,13598790305.049898,82.94465057720154
2016-11-15,11386521351.124006,13737129994.833023,82.88864817765315
2016-11-16,11847684538.725117,14135966226.560368,83.81234327275237
2016-11-17,11810455253.999998,14071862824.559055,83.92957919819746
2016-11-18,11970910272.5825,14183860673.754614,84.39810956923111
2016-11-19,12003962099.202116,14219378481.556358,84.41973828020816
2016-11-20,11652611522.3775,13822826642.947395,84.29977329074607
2016-11-21,11783996774.934998,13965149902.732967,84.38145567366148
2016-11-22,11971109864.2825,14187010824.431416,84.38077627788287
2016-11-23,11861151745.206772,14052197787.6494,84.40780527321955
2016-11-24,11791975961.232533,13919563844.918083,84.71512536319652
2016-11-25,11816670435.200802,13961524112.033585,84.63739589158385
2016-11-26,11730463632.615002,13866330240.075104,84.59674210493537
2016-11-27,11652161720.374998,13771584981.224382,84.61017185938351
2016-11-28,11719038707.963842,13808200009.271126,84.87014020723501
2016-11-29,11719891045.97,13744075079.895214,85.27231536383132
2016-11-30,11890119632.989996,13971312755.599682,85.10381122364078
2016-12-01,12062849170.250002,14123519131.83402,85.40965645779227
2016-12-02,12354385552.1631,14327894124.76664,86.22610862825815
2016-12-03,12254501749.676563,14258798511.23349,85.94343864261856
2016-12-04,12280532758.265596,14229663111.387218,86.30234364746246
2016-12-05,12055567493.999994,13866024988.99986,86.94321194115739
2016-12-06,12160418226.562498,14093534749.457289,86.28366440882242
2016-12-07,12245767526.624998,14262411664.450788,85.86042679687688
2016-12-08,12323570551.874998,14367893910.747305,85.77158648601146
2016-12-09,12343519928.004995,14416194788.689072,85.62259395724665
2016-12-10,12397466677.567526,14417048493.325148,85.99171101704587
2016-12-11,12320826024.727495,14367873206.223682,85.75260825235098
2016-12-12,12485927227.144997,14576687763.635632,85.6568201885586
2016-12-13,12484153823.955006,14579834861.431826,85.62616752936931
2016-12-14,12444714533.525003,14530656767.00278,85.64454265952604
2016-12-15,12444351602.187496,14506462990.404448,85.78487816374694
2016-12-16,12538210372.3,14635563745.15105,85.66947328184791
2016-12-17,12660596387.812498,14729271418.792606,85.95534719836344
2016-12-18,12654965391.075603,14758822879.744137,85.74508613721498
2016-12-19,12683371140.053097,14789837057.840193,85.75734195347037
2016-12-20,12838925680.525,14942194369.45656,85.92396379723941
2016-12-21,13272429704.645523,15410144565.930964,86.12787276498665
2016-12-22,13799864746.8981,15914268401.302391,86.71378664047634
2016-12-23,14728698437.88,16848556941.906946,87.41815983804356
2016-12-24,14322006704.34,16458086698.126137,87.02109161917744
2016-12-25,14366519915.082954,16499622849.795383,87.07180791869506
2016-12-26,14501002033.91,16647903686.144058,87.10407212398212
2016-12-27,14928671401.875002,17033816021.008495,87.64137984972284
2016-12-28,15702309526.679998,17930777795.066433,87.57182597511421
2016-12-29,15617018872.949997,17969580913.36058,86.90808621662718
2016-12-30,15445427987.500002,17834723494.060974,86.60312559734041
2016-12-31,15537921940.53077,17913081351.131847,86.74064297457677
2017-01-01,16045986192.85,18411793573.02766,87.15058709085547
2017-01-02,16387926824.930002,18831938494.80596,87.02198570502956
2017-01-03,16652715382.972502,19238516518.88727,86.55924882058251
2017-01-04,18187664239.845806,21048794032.30584,86.40715573505659
2017-01-05,15934886737.499996,18574207855.050205,85.79039742557529
2017-01-06,14382278476.6875,16917185086.208496,85.01578958554077
2017-01-07,14481153594.445597,16977818762.021896,85.29454694638895
2017-01-08,14611836820.125006,17168811497.407743,85.10686265226451
2017-01-09,14513519375.287489,17074750597.749687,84.99989087512793
2017-01-10,14577733897.52693,17208987691.207134,84.71000246560328
2017-01-11,12624083564.875004,14996550026.2593,84.17991833301623
2017-01-12,12869633173.255,15295955966.426905,84.13748837602931
2017-01-13,13274790985.975603,15705448766.77319,84.52347451580026
2017-01-14,13169067953.750004,15628672594.008936,84.26222940263148
2017-01-15,13236623006.074997,15705357991.372494,84.28093783883398
2017-01-16,13341392032.219995,15813883613.05444,84.36505768391143
2017-01-17,14564800038.017504,17149199058.658718,84.92991415050174
2017-01-18,14079682756.124992,16634952093.888592,84.6391542137211
2017-01-19,14451431614.25,17038082296.887424,84.81841654732492
2017-01-20,14366002978.3256,16973276372.373678,84.63895044864897
2017-01-21,14822821174.630005,17493782792.576324,84.73193791408129
2017-01-22,14810403902.437784,17448376672.258743,84.88127108113682
2017-01-23,14814052397.812502,17472267968.262886,84.78608744280456
2017-01-24,14281760609.6256,16868837618.396326,84.66357275293595
2017-01-25,14407365094.065598,16997784271.733353,84.76025382922691
2017-01-26,14762033603.999998,17411170766.31084,84.78484188187562
2017-01-27,14811184892.8875,17452678667.669136,84.86482318800168
2017-01-28,14844529150.19,17513348151.817055,84.76122910084354
2017-01-29,14747986190.022495,17422263009.97038,84.6502327601331
2017-01-30,14860100039.695711,17572325383.41801,84.56535896904305
2017-01-31,15624634422.4056,18367976094.638664,85.06454027325414
2017-02-01,15922459702.093218,18710212581.510326,85.10036768811487
2017-02-02,16276789219.937464,19090682201.09729,85.26038539891418
2017-02-03,16392262891.437502,19222627390.475994,85.2758707665487
2017-02-04,16687723783.25,19580737305.660164,85.22520639928157
2017-02-05,16420090077.568644,19284369637.21809,85.14714448264102
2017-02-06,16544150319.051847,19453965819.669907,85.04255878934492
2017-02-07,16981015237.500008,19944878373.25749,85.13972820344951
2017-02-08,17045265643.7481,19975904949.45689,85.32912870218443
2017-02-09,15858560740.5,18626520718.786728,85.1396832501576
2017-02-10,16028562068.1356,18841965282.17561,85.0684194992044
2017-02-11,16334579162.865597,19182270304.009243,85.15456671180128
2017-02-12,16167938833.727505,19000825009.476517,85.0907201432773
2017-02-13,16098583564.75675,18903229022.863377,85.16314088606545
2017-02-14,16326912555.985212,19330872851.142567,84.46029665453104
2017-02-15,16308969767.02,19336691400.866592,84.34209053100521
2017-02-16,16731535006.800604,19741636601.552032,84.75252252128487
2017-02-17,17083619843.997011,20077113480.15081,85.09001984217846
